order_id,order_date,product_id,customer_id,quantity,price,payment_status,days_to_pay
15426,2025-10-17,565,224,22,2073.92,Denied,
15427,2024-12-26,599,124,181,323.07, PAID ,10.0
15428,2025-11-13,646,581,40,1851.46,Pending,
15429,2024-01-14,613,525,19,1045.21,Overdue,
15430,2024-05-11,639,598,22,537.32,Paid,51.0
15431,2024-10-20,656,599,33,792.03, PAID ,38.0
15432,2025-10-19,605,369,15,984.52,Paid,14.0
15433,2025-02-13,627,404,38,2141.33,Paid,18.0
15434,2025-04-17,638,351,1,154.82,Paid,54.0
15435,2025-01-11,625,154,1,215.49,paid,26.0
15436,2024-11-29,639,447,17,458.42,Paid,33.0
15437,2024-03-06,601,507,2,1012.73,Paid,50.0
15438,2024-02-23,680,443,50,64.32,Paid,34.0
15439,2024-08-30,589,471,184,275.5,Paid,26.0
15440,2025-02-19,525,286,109,668.52,Overdue,
15441,2025-07-06,525,152,119,804.22,Overdue,
15442,2025-11-22,559,375,2,751.03,paid,26.0
15443,2024-09-25,561,230,174,2130.05,overdue,
15444,2024-08-03,575,617,3,1581.12,Paid,44.0
15445,2025-12-08,533,387,20,380.77,paid,50.0
15446,2025-03-22,552,446,15,668.17,Paid,38.0
15447,2024-05-22,635,249,30,2386.21,Paid,41.0
15448,2025-12-20,542,278,43,3085.74,Paid,22.0
15449,2024-06-24,608,296,153,678.99,Overdue,
15450,2024-11-04,661,250,4,966.89,Paid,3.0
15451,2025-08-22,517,397,144,2270.61,Denied,
15452,2024-01-08,527,306,271,1045.8,denied,
15453,2024-07-24,674,555,15,1294.58,Paid,50.0
15454,2024-09-18,655,146,34,2471.47,Paid,44.0
15455,2024-02-14,636,530,20,1387.13,Paid,8.0
15456,2025-08-18,627,574,31,1668.06,paid,8.0
15457,2024-05-09,608,361,115,460.49,overdue,
15458,2024-05-10,528,563,5,1394.67,overdue,
15459,2024-04-09,538,400,19,1707.91,paid,7.0
15460,2025-10-02,577,185,84,391.54,paid,48.0
15461,2024-02-06,667,547,40,1523.87,Paid,7.0
15462,2025-01-23,637,163,233,3947.57,Denied,
15463,2025-01-11,602,280,23,1543.44,Paid,9.0
15464,2025-07-14,577,573,102,472.19,Pending,
15465,2024-12-10,507,501,340,833.15,Overdue,
15466,2025-07-29,597,634,39,2261.35, PAID ,10.0
15467,2024-02-06,600,354,1,328.13,denied,
15468,2024-11-06,534,549,20,1351.23,PD,23.0
15469,2025-08-20,679,456,130,1486.0,Overdue,
15470,2024-06-13,621,130,373,4414.3,Paid,1.0
15471,2024-06-06,631,120,10,428.34,paid,40.0
15472,2025-02-05,578,631,21,1629.63,Paid,30.0
15473,2024-11-26,504,509,135,1561.48, PAID ,38.0
15474,2025-12-09,528,634,2,572.2,paid,21.0
15475,2024-01-26,605,521,23,1480.16,Paid,55.0
15476,2025-10-04,591,168,49,2427.35,denied,
15477,2025-02-08,527,440,284,1075.92,Denied,
15478,2024-11-17,612,243,4,2474.08,Paid,3.0
15479,2024-07-11,537,160,26,1557.02,paid,55.0
15480,2025-01-22,531,337,356,471.36,Paid,52.0
15481,2024-04-14,625,302,3,684.26,Paid,30.0
15482,2025-07-21,604,591,1,184.36,denied,
15483,2024-04-28,533,635,10,175.08,Pending,
15484,2025-08-04,579,594,44,1825.14,denied,
15485,2025-07-17,510,249,3,942.61,PD,14.0
15486,2024-05-14,574,400,381,2438.03,Paid,52.0
15487,2025-12-22,525,571,343,2086.42,overdue,
15488,2025-07-18,660,373,49,4278.3, PAID ,25.0
15489,2025-03-04,678,437,49,3131.85,paid,3.0
15490,2025-05-16,661,186,2,535.76,Paid,28.0
15491,2025-07-06,681,355,30,518.19,overdue,
15492,2024-01-13,619,348,326,5878.12,Overdue,
15493,2025-12-27,594,252,430,922.32,paid,12.0
15494,2025-09-02,600,536,2,678.48,Paid,36.0
15495,2025-02-07,567,192,1,715.79,Paid,43.0
15496,2025-12-26,636,149,39,2849.57,Paid,26.0
15497,2024-02-22,610,342,3,1362.11,paid,30.0
15498,2025-03-31,603,304,461,2932.37,Paid,9.0
15499,2024-04-06,670,181,130,269.56,Paid,24.0
15500,2024-07-09,524,529,32,2807.27,overdue,
15500,2024-07-09,524,529,32,2807.27,overdue,
15501,2024-06-16,679,128,105,1184.22,Denied,
15502,2025-06-29,596,352,160,466.06,Paid,23.0
15503,2024-07-08,635,293,24,2095.97,Paid,52.0
15504,2024-12-11,545,405,101,296.98,Paid,12.0
15505,2024-03-30,564,322,25,2160.27,Paid,27.0
15506,2025-07-23,640,272,1,381.53,PD,23.0
15507,2025-03-01,617,372,10,311.05,Paid,9.0
15508,2025-06-03,549,250,446,4393.65,Overdue,
15509,2024-04-30,554,394,36,2063.21,Paid,39.0
15510,2025-10-11,523,538,478,2046.83,Paid,20.0
15511,2024-12-12,510,106,1,302.76,PD,1.0
15512,2025-08-07,539,217,26,1260.48,Paid,4.0
15513,2024-09-30,664,421,10,317.86,paid,28.0
15514,2024-06-30,626,356,470,4082.73, PAID ,32.0
15515,2025-09-11,553,390,28,1130.02,Paid,18.0
15516,2024-10-27,602,318,29,2195.7,paid,15.0
15517,2025-02-25,523,348,219,966.55,Denied,
15518,2024-04-22,683,635,86,1050.62,denied,
15519,2025-10-05,671,295,314,778.88,Pending,
15520,2025-07-04,592,496,1,512.86, PAID ,20.0
15521,2024-01-27,591,469,25,1335.87,PD,54.0
15522,2025-10-31,668,107,398,4386.62,Paid,45.0
15523,2025-06-19,674,535,15,1331.07,denied,
15524,2024-08-09,639,199,24,638.72,PD,36.0
15525,2024-03-14,667,315,49,2028.57,denied,
15526,2024-06-24,677,268,19,663.8,Paid,31.0
15527,2024-07-17,518,542,213,1785.88,Overdue,
15528,2025-01-18,628,522,70,214.14,Overdue,
15529,2025-11-15,642,111,3,851.55,denied,
15530,2024-11-02,675,389,4,1182.81,Paid,47.0
15531,2025-09-16,613,541,33,1851.6,paid,30.0
15532,2025-01-25,603,497,267,1604.66,Paid,26.0
15533,2025-06-04,557,565,26,2464.79,paid,16.0
15534,2025-11-07,578,483,32,2454.74,denied,
15535,2024-01-18,545,623,173,520.15,Paid,52.0
15536,2025-12-15,558,538,36,816.85, PAID ,20.0
15537,2025-08-25,640,302,1,394.79,Paid,47.0
15538,2024-02-02,578,363,17,1263.27,paid,2.0
15539,2024-06-24,666,598,171,2934.05,Paid,6.0
15540,2024-02-20,580,127,5,1088.57,PD,51.0
15541,2024-08-25,584,210,29,1989.63,Paid,26.0
15542,2025-04-16,683,622,93,1136.81,overdue,
15543,2025-07-22,574,589,431,2635.26,paid,58.0
15544,2025-07-29,560,124,2,483.85,Paid,4.0
15545,2025-07-05,579,186,27,1094.07,PD,26.0
15546,2025-03-29,567,502,2,1421.41,Paid,48.0
15547,2024-03-13,675,127,3,800.03,paid,24.0
15548,2024-08-24,622,103,36,3105.37,Pending,
15549,2024-08-23,560,509,2,494.91,Paid,50.0
15550,2025-11-07,561,599,234,2467.87,Denied,
15551,2025-08-31,592,485,2,1192.61,denied,
15552,2024-03-31,578,467,36,2953.47,Denied,
15553,2024-08-02,577,623,339,1562.36,Paid,45.0
15554,2024-02-26,529,582,2,1038.53, PAID ,57.0
15555,2024-04-08,527,165,397,1417.23,Paid,28.0
15556,2025-07-13,562,289,46,1057.9,Denied,
15557,2024-04-28,601,493,2,1147.89,Pending,
15558,2025-05-18,673,456,99,176.09, PAID ,23.0
15559,2025-01-15,515,183,39,2058.49,paid,28.0
15560,2024-11-13,562,610,35,807.33,paid,52.0
15561,2025-05-14,520,304,370,3016.49,paid,50.0
15562,2024-01-05,573,632,39,831.78,Denied,
15563,2024-03-23,531,451,233,311.37,denied,
15564,2024-10-23,508,127,81,691.48,paid,5.0
15565,2025-03-12,637,601,110,1872.95,denied,
15566,2025-04-19,604,290,1,193.58,paid,13.0
15567,2024-12-04,630,543,388,5565.12,Pending,
15568,2025-02-17,597,233,37,2308.86,overdue,
15569,2025-08-11,573,537,11,215.82,PD,59.0
15570,2024-09-01,587,108,2,832.04,paid,47.0
15571,2024-05-05,604,602,1,188.93,Paid,36.0
15572,2025-05-18,517,544,256,4232.87,overdue,
15573,2025-04-14,577,308,129,622.77,denied,
15574,2025-05-03,644,407,23,2468.87,Paid,39.0
15575,2025-05-02,526,286,414,6611.38,paid,8.0
15576,2024-11-06,621,281,215,2746.08,denied,
15577,2024-04-11,520,397,137,1080.4,Denied,
15578,2024-02-01,591,363,43,2100.18,PD,8.0
15579,2025-04-06,615,280,22,1137.88,Paid,26.0
15580,2024-05-09,660,454,28,2444.96,PD,36.0
15581,2025-10-15,508,423,421,4012.33,PD,8.0
15582,2025-07-17,533,443,24,428.7,overdue,
15583,2024-06-15,582,152,96,625.79,Denied,
15584,2025-10-08,516,386,407,3888.17,Paid,41.0
15585,2025-10-08,572,348,323,3129.94,paid,36.0
15586,2025-12-25,517,236,343,5523.37,Paid,44.0
15587,2024-01-22,570,519,56,600.81,Overdue,
15588,2025-12-10,510,112,1,309.15,Paid,47.0
15589,2024-08-14,547,389,102,249.57,Paid,52.0
15590,2024-10-21,606,160,10,762.02,Paid,54.0
15591,2024-03-11,535,135,16,955.84,Paid,44.0
15592,2024-02-14,593,113,31,1922.27,Paid,36.0
15593,2024-04-27,578,238,47,3878.17,Denied,
15594,2025-09-02,503,514,39,3168.7,paid,6.0
15595,2025-05-11,504,298,219,2656.8,denied,
15596,2024-05-19,652,356,149,952.97,Paid,28.0
15597,2024-05-12,673,354,209,405.12,Overdue,
15598,2025-08-10,523,562,243,931.61, PAID ,58.0
15599,2024-11-27,564,142,22,1975.88,Paid,23.0
15600,2024-04-13,651,423,1,593.82,denied,
15600,2024-04-13,651,423,1,593.82,denied,
15601,2025-08-22,620,468,257,3200.18,Denied,
15602,2025-09-10,565,153,30,2799.81,Paid,14.0
15603,2024-07-11,527,178,124,458.86,Paid,12.0
15604,2024-02-10,611,269,144,1945.2,denied,
15605,2025-09-12,579,389,16,612.79,Paid,49.0
15606,2025-07-02,530,263,1,494.43,paid,36.0
15607,2024-02-12,546,311,330,4646.46,Paid,17.0
15608,2025-02-17,576,642,490,2507.43,overdue,
15609,2024-05-13,618,352,30,1284.82,Paid,40.0
15610,2024-06-13,666,277,318,5759.33,overdue,
15611,2024-07-22,559,586,3,1127.95,PD,39.0
15612,2024-11-15,505,479,20,912.0,Paid,34.0
15613,2024-11-13,604,532,1,198.67,Paid,31.0
15614,2025-10-10,524,580,43,3966.9,Paid,25.0
15615,2024-05-24,618,574,47,1958.32,Denied,
15616,2024-04-21,608,445,91,380.86,paid,4.0
15617,2025-01-18,680,546,110,122.7,Pending,
15618,2024-07-26,552,525,29,1344.93,PD,36.0
15619,2025-11-01,618,200,19,783.85,Paid,5.0
15620,2024-07-04,524,429,38,3457.81,Paid,8.0
15621,2024-11-09,548,152,10,235.96,denied,
15622,2025-06-02,619,418,393,7473.31,Paid,20.0
15623,2025-06-11,585,241,22,495.74,Paid,18.0
15624,2025-06-09,619,404,346,6383.63,denied,
15625,2024-02-09,569,591,10,338.69, PAID ,30.0
15626,2024-07-18,574,556,299,2008.25,denied,
15627,2024-06-18,548,339,36,839.95,Paid,57.0
15628,2024-09-30,539,600,29,1584.85,Paid,31.0
15629,2025-11-17,559,136,4,1535.36,Denied,
15630,2024-03-16,627,543,28,1526.92,Paid,26.0
15631,2025-05-25,508,565,79,788.83,Overdue,
15632,2025-05-04,652,638,197,1128.97,Overdue,
15633,2024-07-27,611,247,99,1366.99,Paid,39.0
15634,2025-03-10,597,549,24,1410.95,Paid,48.0
15635,2024-09-18,588,418,29,1403.67,denied,
15636,2025-02-17,662,593,151,978.64,Paid,9.0
15637,2025-04-30,541,376,104,344.68,PD,43.0
15638,2024-03-12,561,143,203,2239.62,paid,52.0
15639,2024-08-15,571,157,248,247.45,paid,18.0
15640,2025-10-11,528,255,2,577.78,Paid,39.0
15641,2024-01-05,627,439,20,1142.33,Paid,57.0
15642,2025-01-21,581,180,35,3388.08,PD,24.0
15643,2024-11-25,543,507,33,2217.23,Paid,8.0
15644,2025-05-12,546,614,330,4581.82,Paid,8.0
15645,2024-11-19,538,319,32,2930.81,denied,
15646,2025-12-08,547,157,485,1082.03,Overdue,
15647,2025-04-07,576,244,326,1746.57,Paid,13.0
15648,2024-09-20,569,137,44,1554.27,Paid,21.0
15649,2024-03-29,661,538,1,250.19,Paid,6.0
15650,2025-06-13,524,118,37,3460.66,Paid,40.0
15651,2024-08-19,628,331,362,1242.87,Overdue,
15652,2025-03-31,550,124,4,1399.07,Paid,4.0
15653,2025-10-12,583,552,23,2499.87,PD,32.0
15654,2025-08-05,583,555,36,3844.99,Denied,
15655,2025-01-15,672,395,108,782.74,overdue,
15656,2025-03-28,639,266,30,788.69,Paid,59.0
15657,2025-06-09,609,214,27,982.02,Paid,28.0
15658,2024-04-03,668,460,204,2387.17,Paid,4.0
15659,2024-04-25,554,582,26,1526.4, PAID ,36.0
15660,2025-02-21,581,184,17,1625.95,denied,
15661,2025-03-27,514,499,1,337.54,paid,17.0
15662,2024-01-10,553,213,19,692.65,Paid,52.0
15663,2024-01-07,534,257,18,1114.32,PD,35.0
15664,2024-11-07,678,268,29,1879.8,denied,
15665,2025-02-19,535,130,49,3041.55,paid,37.0
15666,2025-03-30,596,221,401,1200.96,overdue,
15667,2025-12-11,633,325,356,1193.12,Paid,48.0
15668,2025-07-13,512,602,155,2015.19,Paid,26.0
15669,2025-04-18,620,290,118,1449.39,Overdue,
15670,2025-08-28,573,619,27,560.64,Paid,15.0
15671,2024-10-21,606,429,12,977.53,overdue,
15672,2024-10-07,674,635,49,4336.64,Paid,20.0
15673,2024-02-05,569,379,31,974.27,Paid,52.0
15674,2025-12-25,543,558,12,696.05,Paid,41.0
15675,2024-12-01,551,343,291,3432.73,Paid,5.0
15676,2024-12-26,600,220,3,1077.41,paid,5.0
15677,2024-06-13,582,567,169,1106.79,paid,1.0
15678,2024-08-28,591,373,32,1568.5,Paid,27.0
15679,2024-05-28,599,394,81,167.57,Paid,42.0
15680,2025-05-31,661,227,1,238.36,Paid,8.0
15681,2024-04-30,542,635,23,1533.14,Paid,59.0
15682,2025-10-18,583,197,21,2119.48,Paid,15.0
15683,2024-01-05,620,331,394,4606.61,Overdue,
15684,2024-11-22,632,516,1,410.09,Overdue,
15685,2025-01-20,677,551,41,1336.11, PAID ,35.0
15686,2025-09-02,581,476,31,2718.44,PD,51.0
15687,2024-02-28,587,459,2,893.36,Paid,18.0
15688,2024-06-13,600,150,5,1732.52,Paid,8.0
15689,2025-11-22,583,641,38,3696.32,paid,40.0
15690,2025-04-15,670,142,482,1111.33,denied,
15691,2025-10-09,584,134,28,1705.76,Paid,55.0
15692,2025-03-15,650,261,2,1117.71,Denied,
15693,2024-07-30,600,416,2,691.52,Paid,45.0
15694,2025-07-22,585,459,43,902.62,Paid,47.0
15695,2024-10-30,680,585,385,477.58,Paid,12.0
15696,2024-10-18,520,395,440,3833.34,Paid,55.0
15697,2025-02-05,665,162,3,1782.8,Paid,7.0
15698,2024-06-18,579,497,18,780.43,Denied,
15699,2024-08-31,581,181,17,1579.35,Paid,23.0
15700,2024-12-14,642,464,3,935.61,paid,22.0
15700,2024-12-14,642,464,3,935.61,paid,22.0
15701,2024-09-08,536,260,39,3709.73,paid,17.0
15702,2024-03-26,642,394,3,916.33,paid,48.0
15703,2024-04-25,618,475,43,1953.7,Paid,27.0
15704,2025-06-04,645,110,2,570.8,Paid,45.0
15705,2024-09-27,518,323,489,4041.32,Denied,
15706,2025-06-02,623,553,4,810.06,Paid,27.0
15707,2024-12-31,650,593,1,608.11,Paid,55.0
15708,2024-04-11,642,425,1,305.12,denied,
15709,2024-03-26,625,208,3,659.2,Paid,30.0
15710,2025-07-28,680,446,315,377.09,Overdue,
15711,2024-08-27,673,283,250,493.95,denied,
15712,2025-02-17,620,172,185,2152.97, PAID ,35.0
15713,2025-04-20,648,633,1,732.18, PAID ,45.0
15714,2024-10-03,520,236,142,1312.53,Paid,47.0
15715,2024-01-12,515,552,29,1475.45, PAID ,27.0
15716,2025-02-03,608,189,350,1487.83,overdue,
15717,2025-03-26,679,350,422,4996.6,Paid,5.0
15718,2025-03-01,573,524,46,995.42,Paid,13.0
15719,2025-06-07,632,619,1,400.4,paid,1.0
15720,2024-06-12,553,494,47,1765.62,denied,
15721,2024-10-17,624,127,1,539.91,Paid,14.0
15722,2024-10-23,520,427,166,1408.95,Overdue,
15723,2024-03-22,545,144,271,795.51,Paid,12.0
15724,2025-10-31,583,544,45,4394.17,paid,34.0
15725,2024-12-03,669,204,120,466.54,paid,1.0
15726,2024-10-08,588,255,49,2107.67,Paid,16.0
15727,2024-12-31,576,641,217,1185.82,Pending,
15728,2024-03-22,663,551,2,1320.74,PD,27.0
15729,2024-04-20,545,584,375,1185.76,Overdue,
15730,2024-07-09,508,416,492,4358.4,PD,39.0
15731,2024-05-12,682,321,18,1511.14,PD,31.0
15732,2025-12-01,639,500,21,549.37,paid,57.0
15733,2024-10-09,518,379,273,2241.72,Pending,
15734,2025-06-14,585,380,40,825.14,Paid,52.0
15735,2024-03-06,647,254,389,1693.93,overdue,
15736,2025-03-12,533,307,15,276.57,Denied,
15737,2024-10-03,647,348,251,1086.05,Overdue,
15738,2025-08-19,612,445,1,616.36,PD,55.0
15739,2024-09-12,519,333,37,1656.73,Denied,
15740,2025-07-19,596,349,132,395.62,paid,32.0
15741,2024-11-25,548,252,30,733.12,Paid,32.0
15742,2024-01-05,625,246,4,958.97,Paid,41.0
15743,2024-11-20,558,596,46,904.83,Paid,48.0
15744,2024-06-23,526,263,90,1426.29,Paid,58.0
15745,2024-02-22,555,431,3,1719.64,PD,3.0
15746,2024-03-09,679,599,82,937.94,Paid,23.0
15747,2025-01-03,565,142,46,4193.87,Paid,51.0
15748,2025-06-03,669,599,459,1660.97,Denied,
15749,2024-11-14,633,346,489,1809.03,Denied,
15750,2025-10-24,616,619,57,125.26,overdue,
15751,2025-12-06,516,487,127,1292.83,denied,
15752,2025-05-14,505,550,42,2070.4,denied,
15753,2025-03-04,536,180,42,3919.93,Paid,41.0
15754,2024-12-25,522,335,46,1949.63,paid,18.0
15755,2024-01-06,652,143,403,2223.87,denied,
15756,2025-08-17,595,449,420,6085.03,Denied,
15757,2024-10-05,589,507,488,774.64,PD,13.0
15758,2025-12-22,601,591,1,548.69,PD,49.0
15759,2025-07-13,539,604,15,800.93,Denied,
15760,2024-01-13,503,608,12,1083.95,Paid,17.0
15761,2024-08-08,596,554,145,429.83,paid,9.0
15762,2024-10-06,582,444,225,1348.52,Paid,14.0
15763,2025-08-16,613,474,47,3008.32,paid,8.0
15764,2025-06-13,571,134,213,210.68,Paid,37.0
15765,2024-08-07,562,311,42,984.31,Denied,
15766,2024-06-30,532,307,41,2195.63,Paid,30.0
15767,2025-04-24,536,375,29,2676.04,Paid,8.0
15768,2024-12-09,633,535,252,897.68,Overdue,
15769,2024-01-18,582,400,469,2733.22,Paid,50.0
15770,2024-08-11,659,211,322,2733.0,Paid,50.0
15771,2024-03-14,624,424,1,545.78,denied,
15772,2025-04-14,522,614,39,1712.91,Paid,58.0
15773,2024-06-18,611,622,456,7058.97, PAID ,50.0
15774,2024-10-28,580,325,2,407.87,paid,54.0
15775,2025-01-06,680,348,398,451.13, PAID ,59.0
15776,2025-10-06,575,580,3,1536.95,PD,40.0
15777,2025-01-21,604,310,2,366.24,denied,
15778,2025-07-07,612,465,4,2502.44,Paid,50.0
15779,2025-07-23,598,426,23,1300.27,denied,
15780,2024-12-01,620,184,264,2943.91,Denied,
15781,2024-10-09,617,387,27,863.53,Pending,
15782,2024-07-11,530,251,2,1150.57,Paid,2.0
15783,2024-05-21,610,352,2,910.83,Paid,24.0
15784,2025-04-10,597,480,18,1026.94,paid,17.0
15785,2025-05-09,597,594,12,719.61,denied,
15786,2024-03-29,564,306,15,1290.79,paid,39.0
15787,2025-01-30,551,356,492,5918.51,Paid,38.0
15788,2024-07-29,682,553,48,3793.53,Paid,1.0
15789,2024-02-07,603,540,266,1672.11,overdue,
15790,2025-07-22,501,110,2,1088.34,PD,44.0
15791,2025-10-24,642,500,1,291.22,Denied,
15792,2025-12-16,570,539,225,2597.01, PAID ,1.0
15793,2024-04-14,574,197,85,530.23,paid,10.0
15794,2025-10-29,675,273,1,280.23, PAID ,5.0
15795,2024-04-23,681,513,16,278.36,denied,
15796,2024-08-26,669,502,222,817.25,Paid,49.0
15797,2024-10-12,554,538,18,1061.59,Paid,50.0
15798,2024-08-27,557,597,48,4220.24,denied,
15799,2025-10-08,569,267,16,519.99,Paid,32.0
15800,2025-02-10,669,602,281,1129.28,Paid,30.0
15800,2025-02-10,669,602,281,1129.28,Paid,30.0
15801,2025-08-26,643,494,345,1080.26,Overdue,
15802,2025-03-20,544,463,462,6564.92,Paid,13.0
15803,2025-02-16,560,496,2,510.65,Denied,
15804,2024-09-04,613,223,20,1176.01,Paid,57.0
15805,2024-09-22,639,619,43,1120.45,paid,27.0
15806,2025-09-27,573,615,30,624.14,Paid,7.0
15807,2024-11-19,613,230,11,649.31,Paid,11.0
15808,2025-10-17,508,626,370,3371.07,Overdue,
15809,2025-05-17,662,304,438,2830.8,denied,
15810,2024-11-23,621,386,394,4514.24,Overdue,
15811,2025-04-21,578,356,21,1635.5,Paid,16.0
15812,2025-05-15,638,466,4,695.63,PD,26.0
15813,2024-07-31,655,623,47,3740.92,Paid,53.0
15814,2025-08-29,674,492,41,3595.56,Paid,45.0
15815,2024-09-13,653,460,338,5507.4,Overdue,
15816,2024-10-19,548,494,26,599.62,paid,5.0
15817,2024-10-15,522,437,45,1922.12,paid,3.0
15818,2024-02-27,580,236,3,669.07,Paid,25.0
15819,2025-06-27,605,391,11,706.5,Paid,36.0
15820,2024-03-08,573,111,23,467.84,PD,44.0
15821,2025-03-08,636,159,22,1631.47,Paid,1.0
15822,2025-08-23,624,495,10,5924.93,Paid,22.0
15823,2024-02-15,659,561,146,1299.74,Paid,39.0
15824,2025-10-10,522,271,32,1418.07,denied,
15825,2025-04-30,659,105,248,2128.55,denied,
15826,2024-11-03,580,438,1,217.31,PD,46.0
15827,2025-02-18,617,419,19,595.03,paid,3.0
15828,2025-11-27,543,139,18,1152.49,Paid,24.0
15829,2025-05-17,513,242,55,221.18,Paid,59.0
15830,2025-05-30,505,379,48,2242.61,denied,
15831,2025-12-01,643,512,215,636.64,Overdue,
15832,2024-12-18,595,463,289,4508.82,Denied,
15833,2025-09-19,617,547,17,495.68, PAID ,11.0
15834,2025-10-05,572,467,338,3243.67,PD,46.0
15835,2025-08-25,578,517,12,881.57,Paid,21.0
15836,2025-01-05,650,316,3,1810.17,PD,57.0
15837,2025-02-14,563,318,313,4414.74,paid,6.0
15838,2024-02-06,652,193,287,1822.69,paid,35.0
15839,2025-06-20,621,347,71,893.88,paid,16.0
15840,2025-11-03,535,312,24,1478.9,Paid,8.0
15841,2025-06-08,534,531,42,2616.4,denied,
15842,2024-10-26,553,313,21,828.03,PD,22.0
15843,2024-04-29,595,570,439,6644.01,Denied,
15844,2025-01-19,639,126,31,803.44,denied,
15845,2025-05-30,519,392,13,623.31,Overdue,
15846,2024-07-12,631,597,31,1259.3,Paid,34.0
15847,2024-07-16,566,647,455,1695.65,Paid,14.0
15848,2024-10-14,609,630,28,1000.32,Paid,15.0
15849,2025-07-26,664,348,22,639.22,Paid,45.0
15850,2024-08-07,587,152,3,1225.44,Paid,41.0
15851,2025-01-13,645,197,1,319.14,Paid,11.0
15852,2025-10-18,548,611,22,538.17,Paid,47.0
15853,2025-10-16,590,405,15,1194.47,Paid,51.0
15854,2025-07-08,671,382,73,172.3,Overdue,
15855,2024-05-25,621,541,104,1245.98,Paid,43.0
15856,2025-03-24,542,329,28,2009.81, PAID ,3.0
15857,2024-08-10,508,148,361,3570.79,Overdue,
15858,2025-03-14,638,639,3,511.12,Paid,43.0
15859,2024-03-01,591,588,44,2362.96,PD,2.0
15860,2024-07-29,518,422,295,2531.22,overdue,
15861,2025-10-14,526,445,52,799.02,Overdue,
15862,2025-10-11,553,533,39,1543.72,PD,14.0
15863,2024-11-05,629,352,25,2497.28,Paid,38.0
15864,2025-09-27,502,196,4,2174.27,paid,7.0
15865,2025-02-10,528,389,1,303.84,Overdue,
15866,2024-04-05,554,302,30,1738.61,paid,4.0
15867,2024-11-20,623,439,2,348.87,paid,15.0
15868,2025-02-02,654,629,122,851.91,Paid,41.0
15869,2024-07-15,526,573,428,6414.23,Overdue,
15870,2024-04-16,631,452,20,768.55,PD,31.0
15871,2025-08-11,520,228,132,1193.88,Paid,31.0
15872,2025-05-13,575,462,1,464.32,Paid,12.0
15873,2025-03-05,539,178,10,543.23,paid,11.0
15874,2024-10-24,540,402,38,3404.44,paid,44.0
15875,2025-09-20,534,332,35,2159.4,paid,26.0
15876,2024-05-20,637,466,136,2424.53,denied,
15877,2024-05-26,534,142,12,821.47,PD,34.0
15878,2025-08-31,654,181,63,416.98,paid,55.0
15879,2024-02-23,664,241,41,1224.82,paid,11.0
15880,2025-11-07,536,362,11,933.64,Paid,37.0
15881,2024-05-22,544,299,339,5314.55,Paid,11.0
15882,2025-07-29,538,257,25,2278.78,Denied,
15883,2024-08-31,630,441,85,1159.49,overdue,
15884,2025-12-22,612,629,1,631.28,denied,
15885,2024-06-06,677,264,48,1589.56,Paid,13.0
15886,2024-01-10,602,482,17,1108.15,Paid,50.0
15887,2025-01-10,560,597,3,721.09,Denied,
15888,2024-04-23,651,494,4,2250.96,paid,39.0
15889,2025-07-28,605,147,17,1193.77,PD,38.0
15890,2025-10-24,579,214,14,539.09,Paid,40.0
15891,2025-04-05,597,171,12,656.59,Paid,48.0
15892,2024-03-27,589,464,479,779.79,Overdue,
15893,2025-08-21,589,583,120,198.01,Denied,
15894,2024-10-18,564,438,22,2067.7,PD,49.0
15895,2024-01-08,536,499,45,4259.65,PD,3.0
15896,2025-04-26,514,454,2,697.9,PD,52.0
15897,2024-10-14,621,406,405,4835.49,overdue,
15898,2024-02-23,666,443,304,5381.0,overdue,
15899,2025-01-26,555,541,2,1064.34,Paid,59.0
15900,2025-06-13,553,218,46,1823.15,Paid,40.0
15900,2025-06-13,553,218,46,1823.15,Paid,40.0
15901,2025-02-20,545,522,50,138.39,paid,33.0
15902,2024-03-09,538,227,29,2850.17,PD,15.0
15903,2024-04-07,536,229,28,2629.42,Paid,1.0
15904,2024-02-17,618,229,34,1536.17,Denied,
15905,2025-05-31,612,490,1,632.52,Paid,6.0
15906,2024-07-07,618,543,10,441.95,Paid,5.0
15907,2024-01-16,658,295,3,1291.11,paid,26.0
15908,2024-08-19,662,307,125,807.8,denied,
15909,2024-12-21,629,405,48,4843.61,Paid,56.0
15910,2024-11-11,675,273,1,284.42,paid,59.0
15911,2025-08-04,591,159,30,1515.58,PD,11.0
15912,2025-05-25,609,517,16,577.16,Paid,59.0
15913,2024-07-08,503,203,25,2045.32,Paid,9.0
15914,2024-05-31,506,609,182,2320.69,denied,
15915,2025-10-20,525,617,413,2567.08,Overdue,
15916,2025-09-04,649,250,22,1614.35,Paid,21.0
15917,2025-12-11,547,280,390,927.41,denied,
15918,2024-01-25,629,486,38,3561.74,Paid,15.0
15919,2024-03-25,637,142,407,7876.77,denied,
15920,2025-04-09,561,545,340,3642.13,Overdue,
15921,2024-01-12,659,304,69,614.44,denied,
15922,2024-11-20,681,377,34,640.49,denied,
15923,2025-07-18,655,619,33,2572.28,Paid,38.0
15924,2024-08-07,636,109,39,2883.74,Paid,18.0
15925,2025-08-23,581,624,10,882.16,Paid,49.0
15926,2025-06-26,643,137,65,204.13,denied,
15927,2025-06-28,559,617,3,1106.21,overdue,
15928,2024-06-05,648,486,2,1516.51,Paid,19.0
15929,2024-02-25,628,184,245,740.93,Paid,33.0
