ORDER_ID,ORDER_DATE,PRODUCT_ID,CUSTOMER_ID,QUANTITY,PRICE,PAYMENT_STATUS,DAYS_TO_PAY,,UNIT_COST,LISTED_PRICE,GROSS_PROFIT,TOTAL_COGS,GROSS_MARGIN
15085,6/30/2024,674,638,15,1437.9,PAID,14,,69.49,96.97,395.55,,27.51%
15086,10/17/2024,574,299,459,2914.43,OVERDUE,,,5.06,6.84,591.89,,20.31%
15087,7/5/2025,574,287,257,1682.45,PAID,51,,5.06,6.84,382.03,,22.71%
15088,8/6/2024,631,328,43,1839.66,OVERDUE,,,28.25,43.74,624.91,,33.97%
15089,5/18/2024,661,537,1,271.96,PAID,25,,188.79,272.99,83.17,,30.58%
15090,10/23/2025,599,511,464,890.03,PAID,40,,1.25,2.07,310.03,,34.83%
15091,10/7/2024,509,292,207,394.79,OVERDUE,,,1.66,2.22,51.17,,12.96%
15092,11/16/2024,521,347,462,6123.58,DENIED,,,11.14,15.24,976.9,,15.95%
15093,11/24/2025,573,397,40,847.57,PAID,1,,15.18,22.18,240.37,,28.36%
15094,1/5/2024,604,374,4,778.48,PAID,27,,144.13,211.92,201.96,,25.94%
15095,12/10/2024,586,529,44,4881.81,PAID,30,,72.41,112.59,1695.77,,34.74%
15096,3/21/2024,526,588,81,1336.57,OVERDUE,,,10.83,16.53,459.34,,34.37%
15097,7/3/2025,625,632,2,478.22,PAID,47,,169.64,253.23,138.94,,29.05%
15098,11/16/2024,507,158,342,875.79,PAID,23,,1.66,2.69,308.07,,35.18%
15099,9/20/2024,609,259,18,594.35,PAID,14,,24.36,38.09,155.87,,26.23%
15100,1/18/2025,511,504,452,2042.74,PAID,58,,3.3,5.24,551.14,,26.98%
15100,1/18/2025,511,504,452,2042.74,PAID,58,,3.3,5.24,551.14,,26.98%
15101,12/7/2025,635,645,15,1152.3,PAID,17,,53.43,89.43,350.85,,30.45%
15102,4/14/2024,631,326,23,920.46,PAID,47,,28.25,43.74,270.71,,29.41%
15103,3/10/2024,561,139,432,4832.23,DENIED,,,8.25,12.32,1268.23,,26.25%
15104,8/8/2024,548,268,48,1130.35,DENIED,,,16.06,24.69,359.47,,31.80%
15105,8/21/2024,630,279,407,6170.52,DENIED,,,10.04,15.35,2084.24,,33.78%
15106,7/1/2025,649,280,29,2141.36,PAID,37,,47.06,76.52,776.62,,36.27%
15107,9/19/2024,555,149,2,1163.76,PAID,50,,370.96,591.84,421.84,,36.25%
15108,6/23/2024,635,161,21,1649.06,PAID,33,,53.43,89.43,527.03,,31.96%
15109,7/17/2025,627,323,48,2865.95,PAID,21,,36.22,59.8,1127.39,,39.34%
15110,6/14/2024,554,587,44,2432.79,DENIED,,,42.7,61.63,553.99,,22.77%
15111,10/16/2024,628,294,480,1614.29,OVERDUE,,,2.32,3.54,500.69,,31.02%
15112,7/28/2024,679,645,205,2502.4,PAID,21,,8.77,12.53,704.55,,28.15%
15113,9/27/2024,630,531,168,2275.36,DENIED,,,10.04,15.35,588.64,,25.87%
15114,1/8/2024,660,552,12,1037.7,PAID,27,,58.99,97.26,329.82,,31.78%
15115,9/13/2024,539,365,35,1788.91,PAID,4,,42.06,54.72,316.81,,17.71%
15116,6/3/2024,603,141,382,2296.31,PAID,19,,4,6.73,768.31,,33.46%
15117,3/29/2025,638,141,2,342.41,PAID,35,,120.76,177.64,100.89,,29.46%
15118,11/25/2024,661,136,2,466.78,PAID,52,,188.79,272.99,89.2,,19.11%
15119,11/14/2025,616,402,288,630.18,DENIED,,,1.42,2.33,221.22,,35.10%
15120,10/18/2025,633,593,411,1556.24,PAID,37,,2.59,3.84,491.75,,31.60%
15121,4/20/2025,506,453,256,3356.26,PAID,58,,9.88,13.61,826.98,,24.64%
15122,4/27/2025,504,362,207,2540.92,PAID,47,,7.93,12.53,899.41,,35.40%
15123,12/5/2024,522,502,17,770.5,PAID,55,,32.15,46.02,223.95,,29.07%
15124,6/27/2025,543,567,28,1900.11,DENIED,,,43.16,68.18,691.63,,36.40%
15125,2/29/2024,613,178,40,2244.89,PAID,21,,38.49,64.11,705.29,,31.42%
15126,9/16/2024,678,580,12,751.83,PAID,25,,47.78,69.51,178.47,,23.74%
15127,12/31/2024,602,230,26,1773.2,OVERDUE,,,49.69,76.5,481.26,,27.14%
15128,6/4/2025,598,427,44,2397,PAID,11,,43.35,61.73,489.6,,20.43%
15129,11/4/2024,619,640,57,997.34,DENIED,,,11.72,19.21,329.3,,33.02%
15130,3/23/2025,676,486,49,3916.34,PAID,59,,65.31,85.69,716.15,,18.29%
15131,12/25/2024,568,480,1,249.79,PAID,1,,177.57,274.3,72.22,,28.91%
15132,10/6/2024,619,498,239,4413.67,OVERDUE,,,11.72,19.21,1612.59,,36.54%
15133,11/8/2025,515,332,19,994.14,PAID,12,,38.67,58.06,259.41,,26.09%
15134,8/25/2024,509,625,120,227.41,DENIED,,,1.66,2.22,28.21,,12.40%
15135,7/13/2025,540,636,12,946.1,PAID,26,,65.43,91.11,160.94,,17.01%
15136,3/15/2025,552,458,18,825.86,PAID,9,,34.38,47.83,207.02,,25.07%
15137,7/15/2025,665,140,1,631.26,DENIED,,,378.1,642.03,253.16,,40.10%
15138,5/25/2024,669,344,224,828.47,PAID,16,,2.75,4.09,212.47,,25.65%
15139,12/8/2024,650,415,3,1632.82,PAID,26,,447.19,629.64,291.25,,17.84%
15140,7/12/2024,524,565,25,2308.82,PAID,29,,69.73,94.24,565.57,,24.50%
15141,10/28/2025,641,601,143,2284.08,DENIED,,,11.59,17.07,626.71,,27.44%
15142,9/9/2024,666,514,202,3503.81,PAID,53,,11.96,19.07,1087.89,,31.05%
15143,9/30/2024,511,482,440,2188.4,PAID,57,,3.3,5.24,736.4,,33.65%
15144,10/12/2025,668,117,125,1292.86,PAID,32,,8.52,11.71,227.86,,17.62%
15145,7/2/2025,570,558,203,2387.95,DENIED,,,7.35,12.25,895.9,,37.52%
15146,2/18/2024,672,362,427,3031.17,PAID,45,,5.41,8.23,721.1,,23.79%
15147,11/3/2024,624,327,2,1138.51,PAID,27,,447.47,595.87,243.57,,21.39%
15148,1/8/2024,528,123,4,1208.76,PAID,39,,213.55,311.65,354.56,,29.33%
15149,6/4/2025,554,409,47,2720.43,DENIED,,,42.7,61.63,713.53,,26.23%
15150,5/21/2024,522,141,33,1381.22,PAID,30,,32.15,46.02,320.27,,23.19%
15151,4/14/2024,536,508,17,1437.37,DENIED,,,68.2,98.92,277.97,,19.34%
15152,6/13/2025,527,144,480,1851.99,PAID,32,,2.47,4.08,666.39,,35.98%
15153,7/30/2025,525,551,288,1977.18,PAID,55,,5.4,7.05,421.98,,21.34%
15154,9/8/2024,642,407,2,596.12,OVERDUE,,,217.95,322.83,160.22,,26.88%
15155,4/28/2025,546,488,261,3282.67,OVERDUE,,,8.82,14.24,980.65,,29.87%
15156,6/12/2024,627,474,35,1921.19,PAID,23,,36.22,59.8,653.49,,34.01%
15157,8/19/2025,644,464,42,4550.2,PAID,40,,66.68,112.01,1749.64,,38.45%
15158,8/7/2025,665,502,2,1183.4,PAID,54,,378.1,642.03,427.2,,36.10%
15159,2/25/2025,559,110,2,733.35,PAID,39,,313.19,413.43,106.97,,14.59%
15160,2/22/2025,653,142,97,1808.95,PAID,57,,11.21,18.9,721.58,,39.89%
15161,6/4/2025,598,131,24,1406.3,PAID,9,,43.35,61.73,365.9,,26.02%
15162,12/16/2024,576,524,408,2124.13,OVERDUE,,,3.68,5.57,622.69,,29.32%
15163,1/10/2024,624,351,2,1041.88,PAID,26,,447.47,595.87,146.94,,14.10%
15164,4/22/2025,671,549,354,895.72,PAID,12,,1.94,2.71,208.96,,23.33%
15165,12/26/2024,619,523,73,1303.75,OVERDUE,,,11.72,19.21,448.19,,34.38%
15166,9/6/2024,643,197,325,979.71,OVERDUE,,,2,3.26,329.71,,33.65%
15167,11/4/2025,535,406,20,1212.33,PAID,42,,43.14,67.52,349.53,,28.83%
15168,10/4/2025,553,194,23,915.05,PAID,3,,24.52,40.57,351.09,,38.37%
15169,8/24/2024,536,122,13,1225.13,PAID,22,,68.2,98.92,338.53,,27.63%
15170,4/19/2024,662,569,398,2600.32,PAID,59,,3.98,6.69,1016.28,,39.08%
15171,11/19/2025,655,444,42,3055.18,PAID,13,,56.85,83.99,667.48,,21.85%
15172,12/29/2024,661,611,1,257.6,PAID,13,,188.79,272.99,68.81,,26.71%
15173,12/27/2024,656,301,36,962.72,DENIED,,,18.13,27.23,310.04,,32.20%
15174,12/7/2024,569,332,46,1578.74,PAID,9,,21.45,35.87,592.04,,37.50%
15175,10/14/2025,597,556,40,2223.01,PAID,12,,37.61,62.45,718.61,,32.33%
15176,9/14/2025,550,425,2,676.06,OVERDUE,,,262.73,378.42,150.6,,22.28%
15177,7/6/2025,543,630,44,2901.2,PAID,39,,43.16,68.18,1002.16,,34.54%
15178,7/4/2024,575,266,2,979.81,PAID,8,,327.14,545.77,325.53,,33.22%
15179,5/2/2024,617,522,40,1241.82,PENDING,,,21.47,33.1,383.02,,30.84%
15180,4/13/2024,528,320,1,288.95,PAID,31,,213.55,311.65,75.4,,26.09%
15181,1/22/2025,567,383,2,1452.02,PAID,45,,477.06,738.28,497.9,,34.29%
15182,7/27/2025,560,205,3,716.06,PAID,56,,165.1,280.28,220.76,,30.83%
15183,7/4/2024,569,127,34,1071.87,PAID,6,,21.45,35.87,342.57,,31.96%
15184,2/6/2024,608,168,450,1870.12,PAID,14,,3.28,4.61,394.12,,21.07%
15185,8/4/2024,579,400,30,1244.33,OVERDUE,,,32.66,44.06,264.53,,21.26%
15186,6/20/2025,642,521,3,850.98,PAID,41,,217.95,322.83,197.13,,23.17%
15187,4/23/2024,568,351,4,1092.87,PAID,21,,177.57,274.3,382.59,,35.01%
15188,12/26/2024,535,277,13,833.91,PAID,4,,43.14,67.52,273.09,,32.75%
15189,9/22/2024,606,615,32,2484.17,PAID,35,,49.01,82.7,915.85,,36.87%
15190,7/8/2025,562,219,20,485.8,PAID,12,,15.78,25.18,170.2,,35.03%
15191,10/20/2024,564,457,13,1095.98,PAID,13,,58.84,96.19,331.06,,30.21%
15192,6/17/2024,674,523,20,1694.35,PAID,9,,69.49,96.97,304.55,,17.97%
15193,3/1/2024,565,172,23,1942.57,PAID,27,,59.32,99.14,578.21,,29.77%
15194,2/5/2025,557,322,49,4866.08,PAID,45,,67.62,103.27,1552.7,,31.91%
15195,1/28/2025,503,251,35,3292.66,PAID,21,,71.8,94.91,779.66,,23.68%
15196,11/22/2025,605,316,25,1632.31,PAID,37,,49.04,72.37,406.31,,24.89%
15197,8/18/2024,558,198,41,889.9,PAID,18,,15.88,23.04,238.82,,26.84%
15198,12/8/2024,634,312,14,845.65,OVERDUE,,,43.61,60.86,235.11,,27.80%
15199,9/20/2024,593,140,10,624.39,PAID,1,,40.68,67.4,217.59,,34.85%
15200,3/23/2024,665,363,2,1237.47,DENIED,,,378.1,642.03,481.27,,38.89%
15200,3/23/2024,665,363,2,1237.47,DENIED,,,378.1,642.03,481.27,,38.89%
15201,3/4/2025,617,232,16,507.11,PAID,53,,21.47,33.1,163.59,,32.26%
15202,3/8/2024,682,312,14,1109.3,PAID,18,,56.96,89.66,311.86,,28.11%
15203,8/19/2024,515,429,48,2589.26,PAID,26,,38.67,58.06,733.1,,28.31%
15204,11/18/2025,505,242,36,1749.4,PAID,37,,38.3,52.36,370.6,,21.18%
15205,11/7/2025,614,244,37,3566.61,PAID,30,,68.12,99.27,1046.17,,29.33%
15206,11/13/2024,532,443,24,1233.75,PAID,37,,34.94,59.07,395.19,,32.03%
15207,2/14/2025,652,502,388,2169.24,OVERDUE,,,4.38,6.44,469.8,,21.66%
15208,4/8/2024,642,586,1,314.79,DENIED,,,217.95,322.83,96.84,,30.76%
15209,5/8/2024,655,335,30,2263.36,PAID,7,,56.85,83.99,557.86,,24.65%
15210,8/16/2024,559,405,10,3689.63,PAID,53,,313.19,413.43,557.73,,15.12%
15211,2/27/2025,534,434,11,697.07,PAID,30,,52.34,71.97,121.33,,17.41%
15212,1/19/2024,547,300,418,1057.8,OVERDUE,,,1.64,2.59,372.28,,35.19%
15213,6/28/2025,509,438,199,405.22,OVERDUE,,,1.66,2.22,74.88,,18.48%
15214,9/27/2024,559,190,4,1576.45,PAID,22,,313.19,413.43,323.69,,20.53%
15215,5/14/2024,553,431,37,1335.13,OVERDUE,,,24.52,40.57,427.89,,32.05%
15216,11/22/2025,607,455,183,232.74,PAID,29,,0.91,1.48,66.21,,28.45%
15217,4/4/2025,601,153,3,1654.94,PAID,35,,344.49,577.36,621.47,,37.55%
15218,2/20/2024,516,118,330,3273.19,OVERDUE,,,7.04,10.24,949.99,,29.02%
15219,3/16/2025,634,583,40,2290.58,DENIED,,,43.61,60.86,546.18,,23.84%
15220,3/13/2025,587,419,10,4124.21,PAID,18,,302.85,474.19,1095.71,,26.57%
15221,11/18/2024,556,583,12,537.02,DENIED,,,35.37,48.4,112.58,,20.96%
15222,10/8/2024,509,632,326,647.23,PAID,31,,1.66,2.22,106.07,,16.39%
15223,12/22/2025,680,298,124,144.58,PAID,35,,0.92,1.3,30.5,,21.10%
15224,3/4/2025,602,158,22,1439.4,PAID,36,,49.69,76.5,346.22,,24.05%
15225,6/8/2025,566,470,302,965.95,DENIED,,,2.72,3.75,144.51,,14.96%
15226,9/27/2025,503,136,22,1987.66,PAID,2,,71.8,94.91,408.06,,20.53%
15227,3/3/2025,640,271,2,786.95,PAID,23,,259.06,407.45,268.83,,34.16%
15228,7/17/2025,576,259,493,2533.41,DENIED,,,3.68,5.57,719.17,,28.39%
15229,12/29/2025,626,178,154,1257.36,DENIED,,,6.01,8.89,331.82,,26.39%
15230,10/11/2025,594,145,341,838.46,OVERDUE,,,1.6,2.5,292.86,,34.93%
15231,5/25/2024,583,241,30,2987.72,PAID,54,,73.36,110.17,786.92,,26.34%
15232,5/20/2025,608,527,153,643.94,PAID,4,,3.28,4.61,142.1,,22.07%
15233,2/7/2024,641,509,339,5362.3,PAID,56,,11.59,17.07,1433.29,,26.73%
15234,1/5/2025,516,571,287,2504.8,OVERDUE,,,7.04,10.24,484.32,,19.34%
15235,6/17/2025,520,318,295,2460.37,PAID,48,,6.08,9.27,666.77,,27.10%
15236,7/9/2025,521,148,99,1302.06,DENIED,,,11.14,15.24,199.2,,15.30%
15237,7/7/2024,662,360,220,1436.13,PAID,23,,3.98,6.69,560.53,,39.03%
15238,12/22/2025,658,626,2,864.31,PAID,55,,349.59,454.72,165.13,,19.11%
15239,3/4/2024,576,454,214,1140.09,DENIED,,,3.68,5.57,352.57,,30.92%
15240,9/7/2024,559,594,1,410.29,PAID,4,,313.19,413.43,97.1,,23.67%
15241,8/30/2024,652,442,277,1568.78,PAID,29,,4.38,6.44,355.52,,22.66%
15242,4/25/2024,535,595,26,1751.71,PAID,35,,43.14,67.52,630.07,,35.97%
15243,4/13/2024,617,392,26,756.74,PAID,46,,21.47,33.1,198.52,,26.23%
15244,5/7/2025,631,402,36,1398.53,PAID,44,,28.25,43.74,381.53,,27.28%
15245,12/20/2024,594,334,357,859.95,DENIED,,,1.6,2.5,288.75,,33.58%
15246,5/6/2024,511,279,321,1525.08,DENIED,,,3.3,5.24,465.78,,30.54%
15247,7/29/2025,603,311,359,2155.26,OVERDUE,,,4,6.73,719.26,,33.37%
15248,8/18/2025,667,161,41,1629.22,PAID,25,,29.46,42.26,421.36,,25.86%
15249,3/19/2025,585,157,19,405.88,PAID,48,,16.91,22.68,84.59,,20.84%
15250,12/8/2025,652,256,277,1649.02,DENIED,,,4.38,6.44,435.76,,26.43%
15251,3/13/2024,608,348,298,1356.09,PAID,4,,3.28,4.61,378.65,,27.92%
15252,10/23/2024,583,197,13,1411.24,PAID,22,,73.36,110.17,457.56,,32.42%
15253,2/7/2024,515,279,33,1882.84,PAID,32,,38.67,58.06,606.73,,32.22%
15254,5/31/2024,643,240,395,1195.14,PAID,19,,2,3.26,405.14,,33.90%
15255,10/3/2024,600,116,3,993.33,PAID,36,,244.89,366.51,258.66,,26.04%
15256,3/19/2024,611,553,415,5703.07,PENDING,,,11.69,15.87,851.72,,14.93%
15257,8/25/2024,581,181,15,1339.23,DENIED,,,60.54,99.47,431.13,,32.19%
15258,8/13/2024,507,233,399,957.95,OVERDUE,,,1.66,2.69,295.61,,30.86%
15259,3/14/2025,674,373,11,1036.98,PAID,20,,69.49,96.97,272.59,,26.29%
15260,1/12/2025,614,123,27,2431.89,PAID,37,,68.12,99.27,592.65,,24.37%
15261,8/23/2025,595,491,104,1569.55,PAID,15,,10.99,16.89,426.59,,27.18%
15262,10/25/2024,547,405,214,547.1,PAID,31,,1.64,2.59,196.14,,35.85%
15263,8/10/2025,582,297,213,1327.4,PAID,17,,4.8,6.61,305,,22.98%
15264,10/2/2025,560,313,1,244.7,PAID,14,,165.1,280.28,79.6,,32.53%
15265,4/20/2025,680,421,394,507.49,PAID,36,,0.92,1.3,145.01,,28.57%
15266,10/9/2025,680,393,306,350.58,DENIED,,,0.92,1.3,69.06,,19.70%
15267,1/1/2024,592,280,1,555.94,PAID,41,,367.87,596.86,188.07,,33.83%
15268,4/13/2025,646,568,16,775.36,PAID,36,,40.46,53.64,128,,16.51%
15269,3/16/2024,528,533,1,266.04,OVERDUE,,,213.55,311.65,52.49,,19.73%
15270,10/12/2025,581,621,17,1681.21,PAID,49,,60.54,99.47,652.03,,38.78%
15271,4/6/2024,648,549,3,2124.4,PAID,59,,451.55,764.83,769.75,,36.23%
15272,1/9/2024,616,581,172,369.46,OVERDUE,,,1.42,2.33,125.22,,33.89%
15273,10/25/2024,506,421,92,1179.17,PAID,28,,9.88,13.61,270.21,,22.92%
15274,6/11/2024,661,309,1,266.65,PAID,4,,188.79,272.99,77.86,,29.20%
15275,12/1/2024,663,376,1,636.58,PAID,8,,468.78,671.02,167.8,,26.36%
15276,10/26/2024,520,360,305,2535.79,DENIED,,,6.08,9.27,681.39,,26.87%
15277,10/19/2024,515,565,29,1682.52,PAID,25,,38.67,58.06,561.09,,33.35%
15278,1/14/2025,607,104,175,246.92,OVERDUE,,,0.91,1.48,87.67,,35.51%
15279,6/24/2024,593,404,31,1824.21,PAID,57,,40.68,67.4,563.13,,30.87%
15280,4/14/2025,523,615,493,2062.09,PAID,27,,3.19,4.47,489.42,,23.73%
15281,9/23/2024,578,259,41,3258.19,PAID,33,,59.33,83.6,825.66,,25.34%
15282,9/5/2025,522,365,27,1172.98,PAID,21,,32.15,46.02,304.93,,26.00%
15283,3/27/2024,517,553,359,5276.78,DENIED,,,11.84,16.82,1026.22,,19.45%
15284,8/15/2025,584,197,32,2149.6,PAID,46,,43.35,70.38,762.4,,35.47%
15285,9/28/2024,524,283,46,4037.19,PAID,45,,69.73,94.24,829.61,,20.55%
15286,10/13/2024,669,568,383,1530.87,OVERDUE,,,2.75,4.09,477.62,,31.20%
15287,9/27/2024,504,281,463,5235.46,PAID,57,,7.93,12.53,1563.87,,29.87%
15288,4/23/2025,517,501,127,1862.81,PAID,31,,11.84,16.82,359.13,,19.28%
15289,3/10/2024,571,604,497,463.14,PENDING,,,0.76,1,85.42,,18.44%
15290,9/28/2025,502,481,3,1779.36,PAID,41,,449.5,603.68,430.86,,24.21%
15291,5/7/2025,546,306,263,3411.84,OVERDUE,,,8.82,14.24,1092.18,,32.01%
15292,5/7/2025,502,611,2,1111.74,PAID,47,,449.5,603.68,212.74,,19.14%
15293,8/15/2025,531,205,442,570.62,PAID,47,,0.91,1.44,168.4,,29.51%
15294,7/19/2024,608,628,50,226.97,PAID,10,,3.28,4.61,62.97,,27.74%
15295,11/20/2024,628,117,156,471.94,PAID,13,,2.32,3.54,110.02,,23.31%
15296,3/14/2025,560,553,2,513.62,PAID,42,,165.1,280.28,183.42,,35.71%
15297,1/20/2024,641,186,407,6848.65,PAID,1,,11.59,17.07,2131.52,,31.12%
15298,3/29/2024,513,563,417,1608.54,OVERDUE,,,2.8,4.33,440.94,,27.41%
15299,5/6/2025,505,406,14,709.72,OVERDUE,,,38.3,52.36,173.52,,24.45%
15300,9/8/2025,547,360,351,853.99,DENIED,,,1.64,2.59,278.35,,32.59%
15300,9/8/2025,547,360,351,853.99,DENIED,,,1.64,2.59,278.35,,32.59%
15301,5/3/2025,564,610,18,1542.08,PAID,46,,58.84,96.19,482.96,,31.32%
15302,11/6/2024,581,413,13,1266.18,PAID,54,,60.54,99.47,479.16,,37.84%
15303,10/14/2025,579,546,40,1695.76,PAID,11,,32.66,44.06,389.36,,22.96%
15304,1/2/2025,509,331,283,540.42,PAID,33,,1.66,2.22,70.64,,13.07%
15305,4/6/2024,655,408,15,1121.02,PAID,49,,56.85,83.99,268.27,,23.93%
15306,8/23/2025,645,328,4,1215.68,PAID,24,,209.15,329.51,379.08,,31.18%
15307,3/23/2024,641,458,428,6419.94,PENDING,,,11.59,17.07,1459.42,,22.73%
15308,9/11/2025,608,146,485,2094.77,DENIED,,,3.28,4.61,503.97,,24.06%
15309,3/4/2024,622,378,19,1627.77,PAID,58,,69.28,91.64,311.45,,19.13%
15310,6/18/2024,503,293,48,4382.34,PAID,11,,71.8,94.91,935.94,,21.36%
15311,4/27/2024,673,420,119,211.39,DENIED,,,1.21,2.03,67.4,,31.88%
15312,12/8/2024,679,203,376,4099.1,PAID,3,,8.77,12.53,801.58,,19.56%
15313,11/3/2024,682,258,28,2394.57,OVERDUE,,,56.96,89.66,799.69,,33.40%
15314,6/7/2025,576,256,201,985.71,PAID,57,,3.68,5.57,246.03,,24.96%
15315,2/8/2025,652,195,183,1178.43,DENIED,,,4.38,6.44,376.89,,31.98%
15316,7/22/2024,638,576,1,169.5,PAID,51,,120.76,177.64,48.74,,28.76%
15317,10/24/2025,645,324,1,291.4,PAID,36,,209.15,329.51,82.25,,28.23%
15318,8/6/2024,521,640,75,1012.34,PAID,57,,11.14,15.24,176.84,,17.47%
15319,6/1/2025,571,638,486,435.51,OVERDUE,,,0.76,1,66.15,,15.19%
15320,5/26/2025,575,585,4,2160.08,PAID,37,,327.14,545.77,851.52,,39.42%
15321,4/24/2024,586,151,40,3859.16,PAID,38,,72.41,112.59,962.76,,24.95%
15322,11/30/2025,680,217,213,243.67,PAID,46,,0.92,1.3,47.71,,19.58%
15323,11/21/2025,591,619,25,1358.59,PAID,59,,39.95,55.5,359.84,,26.49%
15324,9/29/2025,542,601,41,2814.24,PAID,53,,52.54,73.54,660.1,,23.46%
15325,12/6/2025,666,272,347,5933.48,PAID,13,,11.96,19.07,1783.36,,30.06%
15326,9/3/2024,568,342,5,1201.69,PENDING,,,177.57,274.3,313.84,,26.12%
15327,5/12/2025,501,459,1,545.15,DENIED,,,435.39,623.59,109.76,,20.13%
15328,12/20/2024,623,626,1,182.04,PAID,37,,126.16,204.34,55.88,,30.70%
15329,2/14/2025,602,488,23,1643.67,PAID,14,,49.69,76.5,500.8,,30.47%
15330,5/23/2024,597,494,32,1979.46,PAID,41,,37.61,62.45,775.94,,39.20%
15331,8/19/2025,540,529,11,894.05,PAID,1,,65.43,91.11,174.32,,19.50%
15332,12/30/2024,596,460,147,437.71,DENIED,,,1.95,3.13,151.06,,34.51%
15333,11/18/2024,586,425,28,2998.54,PAID,26,,72.41,112.59,971.06,,32.38%
15334,2/5/2024,542,208,42,2643.47,PAID,48,,52.54,73.54,436.79,,16.52%
15335,7/14/2024,614,276,24,2311.32,PAID,51,,68.12,99.27,676.44,,29.27%
15336,3/30/2024,540,594,49,4379.2,PAID,52,,65.43,91.11,1173.13,,26.79%
15337,9/22/2025,581,182,32,2740.27,PAID,16,,60.54,99.47,802.99,,29.30%
15338,8/8/2025,584,431,16,1078.61,PAID,10,,43.35,70.38,385.01,,35.70%
15339,8/15/2024,631,444,29,1227.05,DENIED,,,28.25,43.74,407.8,,33.23%
15340,10/27/2025,539,617,46,2217.61,PAID,53,,42.06,54.72,282.85,,12.75%
15341,10/17/2025,663,447,1,624.01,PAID,37,,468.78,671.02,155.23,,24.88%
15342,5/12/2024,557,251,24,2289.48,PAID,44,,67.62,103.27,666.6,,29.12%
15343,8/14/2025,563,139,425,5728.4,PAID,13,,9.06,14.2,1877.9,,32.78%
15344,9/8/2025,586,568,33,3594.53,PAID,24,,72.41,112.59,1205,,33.52%
15345,6/19/2024,536,142,43,4054.22,PAID,59,,68.2,98.92,1121.62,,27.67%
15346,6/28/2025,633,108,341,1209.6,PENDING,,,2.59,3.84,326.41,,26.98%
15347,11/4/2025,512,352,160,2075.21,DENIED,,,10.56,15.24,385.61,,18.58%
15348,3/7/2025,601,384,1,563.87,PAID,6,,344.49,577.36,219.38,,38.91%
15349,1/18/2025,514,330,1,343.22,PAID,41,,280.75,378.21,62.47,,18.20%
15350,12/16/2024,672,560,59,459.1,PAID,53,,5.41,8.23,139.91,,30.47%
15351,10/22/2025,640,438,1,384.95,PAID,59,,259.06,407.45,125.89,,32.70%
15352,2/5/2024,570,609,333,3754.15,DENIED,,,7.35,12.25,1306.6,,34.80%
15353,1/21/2025,652,464,233,1302.22,PAID,18,,4.38,6.44,281.68,,21.63%
15354,2/8/2025,521,405,76,996.05,DENIED,,,11.14,15.24,149.41,,15.00%
15355,5/7/2025,513,505,456,1739.33,OVERDUE,,,2.8,4.33,462.53,,26.59%
15356,3/29/2024,568,144,1,273,OVERDUE,,,177.57,274.3,95.43,,34.96%
15357,8/10/2024,612,270,1,619.23,PAID,19,,473.4,649.01,145.83,,23.55%
15358,9/5/2024,596,195,367,1036.86,DENIED,,,1.95,3.13,321.21,,30.98%
15359,4/26/2024,671,281,427,1126.04,PAID,7,,1.94,2.71,297.66,,26.43%
15360,5/19/2025,683,294,219,2473.29,DENIED,,,8.35,12.93,644.64,,26.06%
15361,8/24/2024,527,142,421,1630.85,PAID,21,,2.47,4.08,590.98,,36.24%
15362,11/15/2024,616,481,151,348.82,OVERDUE,,,1.42,2.33,134.4,,38.53%
15363,3/11/2025,549,109,147,1536.03,PAID,37,,7.36,10.61,454.11,,29.56%
15364,2/20/2025,623,223,1,180.16,PAID,27,,126.16,204.34,54,,29.97%
15365,6/10/2025,528,614,1,295.32,PAID,51,,213.55,311.65,81.77,,27.69%
15366,3/24/2025,501,346,2,1245.99,PAID,30,,435.39,623.59,375.21,,30.11%
15367,11/5/2025,509,645,100,213.55,OVERDUE,,,1.66,2.22,47.55,,22.27%
15368,7/28/2024,592,148,2,1182.92,PAID,8,,367.87,596.86,447.18,,37.80%
15369,3/29/2025,594,131,465,1105.55,PAID,1,,1.6,2.5,361.55,,32.70%
15370,4/4/2024,514,605,2,741.18,PAID,43,,280.75,378.21,179.68,,24.24%
15371,9/26/2025,547,641,253,640.48,PAID,31,,1.64,2.59,225.56,,35.22%
15372,4/14/2024,585,150,45,959.94,PAID,50,,16.91,22.68,198.99,,20.73%
15373,9/5/2025,506,439,287,3736.3,OVERDUE,,,9.88,13.61,900.74,,24.11%
15374,3/7/2025,636,626,11,832.25,PAID,15,,55,79.32,227.25,,27.31%
15375,10/16/2025,639,431,36,987,PAID,22,,20.92,28.29,233.88,,23.70%
15376,1/17/2024,646,264,25,1163.07,PAID,3,,40.46,53.64,151.57,,13.03%
15377,2/1/2024,577,157,69,300.98,PAID,13,,3.07,4.92,89.15,,29.62%
15378,11/30/2024,560,404,2,503.96,OVERDUE,,,165.1,280.28,173.76,,34.48%
15379,4/26/2025,551,110,309,3740.36,OVERDUE,,,7.86,13.04,1311.62,,35.07%
15380,1/29/2024,603,212,471,3062.3,DENIED,,,4,6.73,1178.3,,38.48%
15381,8/21/2025,535,207,48,2955.47,PAID,48,,43.14,67.52,884.75,,29.94%
15382,4/15/2025,634,445,18,1079.31,PAID,16,,43.61,60.86,294.33,,27.27%
15383,9/20/2025,617,268,49,1504.36,PAID,11,,21.47,33.1,452.33,,30.07%
